published,content,engagement,len
10/09/20 01:17,"รวย​ทั้ง​โลก ประชากร​โลก 8,000
  ล้าน​คน ทุก​คน​โอน​เงิน​คนละ 1 บาท ให้​ทุก​คน ทุก​คน จะ​มี​เงิน​คนละ 8,000
  ล้าน​บาท/คน รวย​ทุก​คน",0.0,132
10/09/20 01:17,"รวย​ทั้ง​โลก ประชากร​โลก 8,000
  ล้าน​คน ทุก​คน​โอน​เงิน​คนละ 1 บาท ให้​ทุก​คน ทุก​คน จะ​มี​เงิน​คนละ 8,000
  ล้าน​บาท/คน รวย​ทุก​คน รวย​ทุก​ประเทศ​ครับ",0.0,152
10/09/20 01:16,"หาเงิน​ให้​ทุก​คน
  ผม​โอน​เงิน​ให้​คุณ 1 บาท คุณ​โอน​เงิน​ให้​ผม 1 บาท ประชากร​ไทย 68 ล้าน​คน
  ทุก​คน​โอน​เงิน​ให้​กัน​คนละ 1 บาท ทำ​แบบ​นี้ ทุก​คน​จะ​มี​เงิน​คนละ 68
  ล้าน​บาท/คน มี​เงิน​ใช้​จ่าย​ทุก​คน​ครับ",0.0,211
10/09/20 01:15,"Rich all over the world The
  population of the world 8,000 million people. Everyone transfers 1 baht each
  to everyone. Every person will have 8,000 million baht each / every rich
  person.",0.0,191
10/09/20 00:35,"น่า​จะ​ปรับ​โครงสร้าง​หนี้
  ให้​ลูกหนี้​มี​กำลัง​ผ่อน​น้อย​ลง ดี​กว่า​ปล่อย​ให้​เป็น​หนี้​เสีย ประคับประคอง​ให้​สถานการณ์​ดี​ขึ้น​ก่อน
  ปล่อย​ให้​ธุรกิจ​ล้ม​ไป​ไม่​มี​ประโยชน์​อะไร​เลย",0.0,186
10/09/20 00:05,"ขอ​ให้​อยู่​ต่อ​นะ​ครับ
  หลาย​อย่าง​ท่าน​ทำ​ไว้​ดี​มาก",0.0,55
12/09/20 00:22,"ดอกเบี้ย​บัตร​เครดิต​และ​บัตร​กด​เงินสด​สูง​เพราะ​ไม่​มี​หลักทรัพย์​ค้ำประกัน
  NPL ก็​สูง จึง​ต่าง​จาก​สหกรณ์",0.0,110
12/09/20 00:31,"ยาม​นี้​มี​ทิศทาง​ดอกเบี้ย​ต่ำ​ทั่ว​โลก
  ธุรกิจ​จะ​ไป​ไม่​ไหว​เพราะ​โค​วิด",0.0,75
12/09/20 00:35,"GESARA เรื่อง​หลอกลวง​ค่ะ
  หลอก​ขอ​ข้อมูล​ส่วน​บุคคล ต้อง​ระวัง​ตรง​นี้​ด้วย",0.0,77
12/09/20 00:56,"เบื้องต้น โทร​ปรึกษา​ที่
  ศ​คง​1213​คะ",0.0,39
12/09/20 01:01,"สอบ​ถาม​มา​เปลีี่ยนหนี้​เป็น
  Term Loan Nonbank ก็​มี​เข้า​ร่วม​โครงการ​คะ",0.0,75
12/09/20 07:38,"บัตร ktc ถ้า​แบ่ง​จ่าย​ราย​เดือน
  จะ​ใช้​วงเงิน​ใน​บัตร​ไม่​ได้​แล้ว😿😿😿",0.0,72
12/09/20 07:54,"ผม​มีค​ลิ​ป​เสียง​ที่​พาดพิง​ถึง
  ผู้​ว่าการ​และ
  ธ.แห่ง​ประเทศ​ไทย​ว่า​กักั๊ก​เงิน​โอน​จาก​ต่าง​ประเทศ​ของ​เขา​และ​เรียก​เก็บ​เงิน​ค่าธรรมเนียม​เขา​หลาย​ครั้ง
  สนใจ​สอบ​ถาม​ได้",0.0,180
12/09/20 12:17,เงียบ​อยู่​เลย​ครับ สี​เขียว,0.0,28
12/09/20 12:25,ค​ว​ต้อง​ใช้​บริการ​ละ​ครับ,0.0,27
12/09/20 16:36,"ขนม​หวาน
  เขา​ต้องการ​ข้อมูล​ส่วน​บุคคล​อะไร​ครับ? จะ​ได้​ไม่​ส่ง​ไป",0.0,69
12/09/20 16:44,ยื่น​เรื่อง​ที่​สาขา​ไหน​ได้​บ้าง​ครับ,0.0,38
12/09/20 17:56,มาตรการ​ ธ​ป​ท​ ​ช่วง​โค​วิด​ มี​บทบาท​สูงมากในการพยุงเศรษฐกิจ​ไทย,0.0,66
12/09/20 18:01,สอบ​ถาม​ครับ​คือ​ต้อง​คุย​กับ​ธนาคาร​เจ้าของ​บัตร​เอง​ใช่​ไหม​ครับ​คุ​บ​แบบ​ไหน​ครับ,0.0,84
12/09/20 18:46,น่าไปฟังครับ... 👍👍👍,0.0,19
12/09/20 19:18,"กรุงไทย​อัพเด​ท​พัฒนา​แอ​พ​krungthai
  next ส​แกน​ใบหน้า​ไม่​ได้​เรื่อง ส​แกน​10​รอบ​ยัง​ไม่​ผ่าน เอา​ระบบ​user id
  ออก​ไป เสีย​เวลา​ลูกค้า​ที่​ต้อง​ใช้​แอ​พ​กับ​รหัส​ผู้​ใช้​อัน​เดิม",0.0,184
12/09/20 21:00,"✨ถึงเวลา “ปรับแนวคิด พลิกธุรกิจด้วยข้อมูล” และ🔎ค้นหา “Digital Solutions” ที่ตอบโจทย์และโดนใจ ในงาน Bangkok FinTech Fair 2020 “พร้อมรับวิถีใหม่ SME ก้าวต่อไปด้วยดิจิทัล” 🎯 วันที่ 18-19 ก.ย. 63 
.
รับชมฟรี 🎦ผ่านทาง Facebook Live ธนาคารแห่งประเทศไทย
.
ดูรายละเอียดเพิ่มเติม https://bit.ly/33e8Wsg
และ📲ลงทะเบียนรับข่าวสารต่าง ๆ ที่นี่ครับ https://bit.ly/3l9FLyR 

พิเศษ❗️ท่านที่ลงทะเบียนจะได้รับสรุปประเด็นการสัมมนาหลังจบงานผ่านทางอีเมล📧

#แบงก์ชาติ #FinTech #DigitalTransformation #BFF2020 #ดีและฟรี #ของฟรีมีในโลก",1600.0,511
12/09/20 21:22,Somyot Chaowalit Jib,0.0,20
12/09/20 22:36,"ลอง​ดู​ว่า​ไตร​มาส​3
  จะ​ขยาย​ตัว​ไหวมั้ย เฮ้อ​ชีวิต",0.0,53
13/09/20 03:21,"คำนวนดอกเบี้ย ออกมาเปรียบเทียบแบบนี้ไม่ถูกนี่ครับ
ต้องเปรียบเทียบ ดอกเบี้ยที่จ่ายบัตรตามปกติ ขั้นต่ำ 10% (18% ต่อปี) กับอันใหม่ที่ ธปท. ประกาศ แล้วจริงๆที่ที่ออกมาใหม่คือดอกเบี้ยแบบลดต้นลดดอก หรือ fix หรือคิดยังไงครับ ถึงได้ 3,000x40 งวดแบบนี่?",0.0,244
13/09/20 12:35,"แบงก์ชาติยืนยันฐานะการดำเนินงานและเงินกองทุนของธนาคารทุกแห่งยังมีความเข้มแข็งและสามารถรองรับผลกระทบจากปัญหาเศรษฐกิจที่เกิดจากโควิด 19 ได้ดี 

ติดตามอ่านรายละเอียดได้ที่ https://bit.ly/2Y5Jp2w

#แบงก์ชาติ #ระบบธนาคารพาณิชย์ #เข้มแข็ง",1300.0,232
13/09/20 12:43,Deary Waraporns,0.0,15
13/09/20 12:46,ธานาคา​ร​มี​เงิน​แต่​รัฐบาล​เงิน​หมดตูด​แล้ว,0.0,44
13/09/20 12:51,"พอก​อง​ทุน​เจ๊ง​ไม่​เห็น​มี​ใคร​รับผิดชอบ​ซัก​คน
  แต่​พอ​มี​ข่าว​ก็​ออก​มา​อวย​ว่า​แข็งแกร่ง​ตลอด พอ​เจ๊ง​หายหัว​หมด",0.0,117
13/09/20 12:56,"หนี้​เสีย​จาก​สินเชื่อ​ต่างๆ​สูง​ขึ้น​เลื่อย​ๆ
  แต่​ทำไม​ทาง แบ​งค์ ต่างๆ​ไม่​ช่วยเหลือ​ประชาชน​แบบ​จริงจัง เช่น
  โครงการ​ค​ลิ​นิ​ค​แก้​หนี้ ควร​ให่เข้า​ร่วม​ได่ไม่​มี​เงื่อนไข
  เพราะ​ช่วง​โค​วิด​19 คน​ส่วน​มาก​เขา​รู้ตัว​ดี​อยู่​แล้ว​ส่ง​ต่อ​ไม่​ไหว",0.0,253
13/09/20 12:59,ฟังหูไว้หู​ดี​กว่า,0.0,18
13/09/20 13:05,ตอน​นี้​ผม​ก็​ยืนยัน​นอน​ยัน​ว่า​กำลัง​ไม่​มี​จะ​กิน​แล้ว​ครับ,0.0,62
13/09/20 13:12,"NPL. ปรับปรุง​หนี้. ควร​ช่วย​พวก​เขา​ให้​กู้​เสริม​สภาพ​คล่อง​ได้​จะ​ดี​กว่า​นะ​ครับ.
  พวก​เขา​ยืน​ได้. คน​มี​งาน​ทำ เศรษฐกิจ​ก็​ไป​ได้​ครับ",0.0,141
13/09/20 13:35,"คุณชาย แบ​งค์
  คน​พวก​นี้​ไม่​จริงใจ​ต่อ​ลูกหนี้​อยู่​แล้ว​ครับ รอ​ระบบ​ล้ม​ก็​แล้วกัน",0.0,87
13/09/20 13:42,"การ​ดำเนิน​งาน​พิมพ์​เงิน​ออก​มา​ใช้
  พอ​เพียง​และ​ทัน​กาล​กับ​สภาวะ​ของ​ประเทศ​ไหม ?",0.0,86
13/09/20 13:45,ยุค​นี้​ต้อง​เชื่อ​ที​การก​ระ​ทำ​ถ้า​เชื่อ​คำ​พูด​จบ​ทุก​ราย,0.0,60
13/09/20 13:50,ไม่​เข้มแข็ง​ได้​ไงก็เรียก​เก็บ​เป็น​ปกติ​มา​ทุก​เดือน,0.0,54
13/09/20 13:50,ต้อง​มี​อะไร​แน่ ใน​ก่อ​ไผ่,0.0,27
13/09/20 13:55,"สิ้น​ไตร​มาส​สา​ก็​พอ​ประเมิน​ได้
  ตอน​นี้​ตัวเลข​ต่างๆ​ยัง​ไม่​ปรากฏ​ก็​ปลอบ​ใจ​กัน​ไป",0.0,88
13/09/20 14:12,"ณะ กฤษณะ
  ไป​ขอ​กู้​อย่า​หวัง​ครับ ช่วง​นี้ เก็บ​อย่าง​เดียว​ครับ",0.0,66
13/09/20 14:57,"ของ​ผม​เอง สินเชื่อ​ผ่าน​จบ​แล้ว
  แต่​ผ่อนคลาย​มาตรา​การ​สัก​นิด​ครับ หรือ​ถ้า​ธุรกิจ​ล้ม​ไป ก็​ช่วย​ดู
  เรื่อง​หลังจาก​การ​ล้ม ไม่​ให้​เจ้าหนี้​ไป​ขูดเลือด​เขา​เพิ่ม​มาก​เกินไป
  ด้วย​นะ​ครับ",0.0,194
13/09/20 15:21,"ควร​ออก​นโยบาย​พัก​หนี้​เพิ่ม​อีก
  6 เดือน​เป็น​อย่าง​น้อย
  ควร​มีน​โย​บาย​ปรับ​โครงสร้าง​หนี้​สำหรับ​เอกชน​ที่​เจ้า​ถึง​ง่าย​กว่า​นี้",0.0,136
13/09/20 15:26,"ยาก​ให้ ปรับปรุง​หนี้ ที่​สมัคร
  ไป​กับ​สน​ง. กองทุน ฟื้นฟู เกษตรกร​ฯ โดย​เร็ว",0.0,79
13/09/20 15:55,คุณชาย แบ​งค์ เรื่อยๆ,0.0,21
13/09/20 16:18,Surachet Somsri ลูกหนี้​บาง​คน​ก็​ตั้งใจ​บิด​เจ้าหนี้​ครับ,0.0,58
13/09/20 16:35,ไม่ค่อย​เชื่อ​เท่าไหร่,0.0,22
13/09/20 16:48,เดี๋ยว​ก็​รุ้เดือ​น​หน้า​จ่า​หรือ​หมู่​จะ​อ​ยุ่หรือ​จะ​โดน​ยึด​เป็น​โด​มิ​โน่ความ​จริง​มอง​ด้วย​ตา​ราคา​คุย​คือ​การ​สร้าง​ภาพ.,0.0,126
13/09/20 16:53,ผม​ไม่​เคย​เห็น​ท่าน​ออก​ก็​ประกาศ​ให้​ประชน​รับ​รูัเรื่อง​พวก​นี้​เลย​น่ะท่าน..แปลก​จริง​หน่อ,0.0,94
13/09/20 17:47,"https://www.bot.or.th/Thai/PressandSpeeches/Press/2020/Pages/n5163.aspx?fbclid=IwAR0WnDC8drJwaKdyo70WaKhYRH543e3FT8M9zFWZ15or0vt9bulisQow6A8
  ที่​เห็น​มี​จาก​ข่าว​นี้​ค่ะ",0.0,171
13/09/20 17:50,พึ่ง​ตน​เพื่อ​ชาติ,0.0,18
13/09/20 18:00,"“การพัฒนาอย่างยั่งยืน” ความหมายของชีวิตและพลังในการทำงาน ของคุณดุ๊ก – หม่อมหลวงดิศปนัดดา ดิศกุล ประธานเจ้าหน้าที่บริหาร มูลนิธิแม่ฟ้าหลวงฯ 🌱🌏✨
.
“มูลนิธิแม่ฟ้าหลวงฯ ตั้งขึ้นมาเพื่อแก้ปัญหาและพัฒนาคุณภาพชีวิตให้กับประชาชนตามแนวพระราชดำริฯ โดยเริ่มต้นจากโครงการพัฒนาดอยตุง... คนในพื้นที่ดอยตุงมีความยากจน ต้องพึ่งพาการค้าฝิ่นและการทำไร่เลื่อนลอยซึ่งทำให้พื้นที่ป่าเสื่อมโทรม อีกทั้งเป็นพื้นที่ที่ภาครัฐเข้าไปไม่ถึง ทำให้เกิดช่องว่างในเรื่องการพัฒนา หลายคนต้องประกอบอาชีพไม่สุจริตเพื่อความอยู่รอด... เมื่อเราต้องการสร้างการพัฒนาอย่างยั่งยืนให้เกิดขึ้นในพื้นที่ จึงต้องเริ่มจากการเปลี่ยนทัศนคติของคนให้ยอมรับว่าเขาก็เป็นส่วนหนึ่งที่ก่อให้เกิดปัญหาในชุมชน ทำให้เขาพร้อมที่จะเปลี่ยนบทบาท และอยากมีส่วนร่วมในการแก้ปัญหา การแก้ปัญหานั้นจึงจะยั่งยืน เช่น ชาวบ้านต้องเข้าใจว่าป่าไม้หายไปจากการกระทำของเขา และต้องพร้อมที่จะลุกขึ้นมาดูแลธรรมชาติเมื่อมีทางเลือกในการประกอบอาชีพใหม่ ๆ ที่สุจริต”
.
การทำงานสืบสานแนวพระราชดำริของพระบาทสมเด็จพระมหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร และสมเด็จพระศรีนครินทราบรมราชชนนี หรือสมเด็จย่า ได้หล่อหลอมให้ คุณดุ๊ก – หม่อมหลวงดิศปนัดดา ดิศกุล ค้นพบความสุขและความหมายของชีวิตการทำงานเพื่อพัฒนาคนไทยอย่างยั่งยืน
.
อ่านบทสัมภาษณ์เต็ม ๆ ที่ 🔹 BOT​ พระสยาม Magazine คอลัมน์ Relax @ Ruen Pae https://bit.ly/33pByPb
และชมคลิปที่ https://bit.ly/3mgfgrY

#แบงก์ชาติ #BOTพระสยามMagazine #การพัฒนาอย่างยั่งยืน #ความหมายของชีวิตและพลังในการทำงาน",322.0,1354
13/09/20 18:40,"โจทย์​ยาก​ขึ้น​เรื่อยๆ
  อีก​ทั้ง​ยัง​มี​ตัวแปร​ใหม่​ๆ​เข้า​มา​อีก จะ​ใช้​วิธี​แก้​ปัญหา​แบบ​เดิม​ๆ
  น่า​จะ​ไม่​ได้​แล้ว เอาใจช่วย​นะ​ครับ​สำหรับ​ผู้​ว่าการ​แบงก์​ชาติ​คน​ใหม่
  ส่วน​ดร.วิ​ร​ไท ยัง​รอ​ลุ้นอยู่​ว่า​จะ​กลับ​มา​เป็น รม​ต.คลังมั้ย",0.0,244
13/09/20 19:17,"สาธุ สุข​ใด​เท่า​สุข​ไทย สุข​ใต้​ร่ม​พระ​บารมี​พระ​มหา​กษัตริย์​ไทย
  เทอญ",0.0,74
13/09/20 20:36,มี records live​ไหม​ครับ,0.0,24
13/09/20 21:00,"🔎✨ชมไฮไลต์เรียกน้ำย่อยจากงาน Symposium สำนักงานภาค ที่ผ่านมา... 
.
และเตรียมพบกับ งาน BOT Symposium 2020 🎯 ในวันที่ 28 ก.ย. นี้ ตั้งแต่เวลา 9.00-17.30 น. ครับ 
.
รับชมฟรี 🎦 ผ่าน Facebook Live ธนาคารแห่งประเทศไทย https://fb.me/e/32npAhI9O

#แบงก์ชาติ #BOTSymposium2020 #งานสัมมนาวิชาการธนาคารแห่งประเทศไทย",112.0,304
13/09/20 21:02,กสิกร​บังคับ​ปิด​บัตร​ครับ,0.0,26
13/09/20 21:19,"แน่​จริง​พัก​หนี้​ไม่​มี​เงื่อนไข​สัก​1​ปี​สิ
  โธ่​เอ้ยยย",0.0,58
13/09/20 21:29,จริงๆ​แล้ว​ปัญหา​เศรษฐกิจ​มัน​มา​ก่อน​โค​วิด​เป็น​ปีๆ​จะ​มา​ยืนยัน​นอน​ยัน​ให้​ภาพลักษณ์​ดู​ดี,0.0,94
13/09/20 22:04,ท่าน​ผู้​ว่าการ​ครับ​รบกวน​ตรวจ​สอบ​การก​ระ​ทำ​เช่น​นี้​จงใจ​ซุกซ่อน​ฟอก​อะไร​ไหม​มี​สิทธิ์​อะไร​มา​ใช้​บัญชี​บุคคล​อื่น​ครับ,0.0,125
13/09/20 23:47,"บัตรถูกยกเลิกไปเฉยพร้อมทั้งมีจดหมายจากสำนักงานกฏหมาย​ ทั้ง​KTC, First Choice, central Cradit card เค้าไม่เคยนึกถึงลูกค้าเลยผลักลูกค้าเป็นหนี้เสีย​ ไม่เคยเอาลูกค้าเข้าโครงการของรัฐพักชำระหนี้​ ลูกค้ามีเราคนเดียวหรือไงที่ประสบเหตุการณ์แบบนี้​  มันเป็นกันทั้งโลกทุกประเทศ​ ได้แต่ทวงๆๆ​ แต่ไม่เคยมีมาตราการอะไรเลยแก่ลูกค้า​นอกจากผลักลูกค้าเป็ยงนหนี้เสีย​",0.0,350
13/09/20 23:56,"อยาก​ทราบ​ว่าการ​มัด​รวม​หนี้​ให้​ไป​อยู่​กับ​สินเชื่อ​บ้าน
  เช่น​มี​สินเชื่อ​บุคคล กับ กรุงไทย 500000 แต่ หนี้​บ้าน​ผ่อน​เพิ่ง​ลด​มา
  300000 แบบ​นี้ สามารถ​มัด​รวม​หนี้​ได้​ไหม​ครับ
  อยาก​จะ​เริ่ม​วาง​แผน​ทางการ​เงิน​ใหม่​ครับ",0.0,230
14/09/20 06:13,"ผู้จัดการ​แบ็งค์ชาติ​คะ
  ล้ม​เหลว​ค่ะ",0.0,38
14/09/20 10:30,"เป็น​เหมือน​กัน​ทุก​ธนาคาร​ครับ
  ให้​ปิด​บัตร​ก่อน​แล้ว​เปลี่ยน​สัญญา​ใหม่ เป็น​สินเชื่อ​รี​ไฟแนนท์
  แล้ว​จะ​ใช้​บัตร​เครดิต​ไม่​ได้​เลย",0.0,138
14/09/20 10:32,รบกวนติดตามแอพพิเคชั่น กรุงไทยแน็คหน่อยครับ ใช้งานไม่ได้มา3วันแล้ว ระบบให้สแกนหน้ายืนยันตัวตน สแกนเป็น100รอบก็ไม่ผ่าน สุดท้ายให้ติดต่อธนาคาร พอไปสาขาบอกว่าทำอะไรไม่ได้ให้รออย่างเดียว แล้วอัพเดทเวอร์ชั่นใหม่ ถ้ามือถือเป็นแอนดรอยเวอร์ชั่นต่ำกว่า6 ต้องโดนซื้อโทรศัพท์ใหม่อีก อัพเดทมาทำให้ประชาชนเดือดร้อนมาก,0.0,304
14/09/20 10:34,"ธ​ป​ท.
  จะ​มี​เพิ่ม​โครงการ​คลี​นิ​ค​แก้​หนี้​เสีย​อีก​ไหม ก่อน​สิ้น​ปี​นี้ ครับ",0.0,81
14/09/20 10:53,"ทำความเข้าใจพลวัตของระบบเศรษฐกิจดิจิทัลผ่านการศึกษาทักษะด้านดิจิทัลของครัวเรือนไทย 
.
ระบบเศรษฐกิจดิจิทัลไม่เพียงสร้างโอกาสการเติบโตและเพิ่มประสิทธิภาพในกระบวนการผลิต แต่ยังอาจทำให้เกิดความเหลื่อมล้ำทางเศรษฐกิจเนื่องจากประขากรบางกลุ่มมีความรู้ด้านดิจิทัลที่ไม่เท่ากัน 
.
ความรู้ด้านดิจิทัลวัดได้อย่างไร❔ ครัวเรือนไทยเข้าถึงและมีทักษะการใช้งานเทคโนโลยีดิจิทัลมากน้อยเพียงใด❔ เราควรกำหนดนโยบายอย่างไร❔ เพื่อช่วยให้การเปลี่ยนผ่านเข้าระบบเศรษฐกิจดิจิทัลเป็นไปอย่างราบรื่น ประชาชนใช้ประโยชน์ได้อย่างเต็มที่
.
ร่วมหาคำตอบ ในงานสัมมนาวิชาการประจำปี 2563 ของธนาคารแห่งประเทศไทย 
.
รับชมฟรี 🎦 ผ่าน Facebook Live ธนาคารแห่งประเทศไทย 
🎯 วันที่ 28 ก.ย. 63 เวลา 9.00-17.30 น
.
ดูรายละเอียดเพิ่มเติมได้ที่ https://bit.ly/31FGkIW
และอ่านบทความได้ที่ https://bit.ly/3hsMEYT

#แบงก์ชาติ #BOTSymposium2020 #งานสัมมนาวิชาการธนาคารแห่งประเทศไทย #พลวัตของระบบเศรษฐกิจดิจิทัล",428.0,853
14/09/20 12:51,ดัน​เม้น​นี้,0.0,12
14/09/20 12:55,กระทรวงดีอี จัดตั้งอาสาดีอีแบบ อสม.สาธารณสุข ทั่วประเทศ ลงไปสอนความรู้แก่ผู้ที่เข้าไม่ถึงไทยแลนด์ 4.0 ทุกอำเภอ ตำบล หมู่บ้านทั่วประเทศภายใน 3 - 5 ปี ก็น่าจะแก้ไขปัญหาคนไทยมีความรู้ดิจิตอลน้อยได้ครับ เหมือนอสม.ช่วยแก้ปัญหาการระบาดของโควิด19 ได้มากครับ,0.0,250
14/09/20 17:40,"นิ​วน​อมอล ควร​เริ่ม​จาก
  ออก​แบบ​ธนบัตร​100​กับ​1000​บาท​ใหม่​ไม่​ให้​สับสน​ได้​ไหม​ครับ
  คือ​เวลา​ลูกค้า​เยอะ​ๆ​ทอน​เงิน​ผิด​หลาย​รอบ​แล้ว",0.0,142
14/09/20 18:14,"รับ​ทราบ​ข้อมูล​เพื่อ​ส่ง​ต่อ​หน่วย​งาน​ที่​เกี่ยวข้อง​ต่อ​ไป
  ครับ",0.0,68
14/09/20 18:16,"ต้องเป็นหนี้สถาบันเดียวกันนะครับ https://www.facebook.com/bankofthailandofficial/posts/1223327021350056 กรณีต่างแบงกื
แนะนำปรึกษาธนาคารเดิมที่เรามีปัญชี เพื่อขอเข้าโครงการมาตรการช่วยเหลือ รายย่อยระยะที่ 2 ธปท. รายละเอียดใน https://bit.ly/2BWbUrA และ https://www.facebook.com/bankofthailandofficial/posts/1181608305521928 และมีช่องทาง ""ทางด่วนแกหนี้"" https://www.1213.or.th/App/DebtCase  /หรือ ปรึกาาเบื้องต้นที่ ศคง.1213 ครับ",0.0,425
14/09/20 18:19,"รับ​ทราบ​ข้อมูล
  เพื่อ​แจ้ง​หน่วย​งาน​ที่​เกี่ยวข้อง​ต่อ​ไป ครับ",0.0,65
14/09/20 18:20,"รับ​ทราบ​ข้อมูล
  เพื่อ​แจ้ง​หน่วย​งาน​ที่​เกี่ยวข้อง​ต่อ​ไป ครับ",0.0,65
14/09/20 19:38,"ทำ net ถูก และ ดี
  ก่อน​ดี​กว่า​นะ พ่อ​รูป​หล่อ Infra ได้ แล้ว​คน​มัน​ก้อ​เรียน​รู้​ไป​เอง​ละ
  ค่า​แรง​ขั้น​ต่ำ​วัน​ละ 350 ค่า net ถูก​สุด​วัน​ละ 10 บาท เกือบ 3%
  ของ​ราย​ได้",0.0,177
14/09/20 21:00,"4 เหตุผลที่ไม่ควรพลาดงาน Bangkok FinTech Fair 2020‼️
.
พบกันวันศุกร์ 18 - วันเสาร์ 19 ก.ย. 63 ในรูปแบบออนไลน์ ที่จะมอบประสบการณ์ครบครันให้คุณ 🎦 ทาง Facebook Live ธนาคารแห่งประเทศไทย 
.
ลงทะเบียนฟรี 🎯 https://bit.ly/3l9FLyR 
และท่านที่ลงทะเบียนจะได้รับสรุปประเด็นการสัมมนาหลังจบงานผ่านทางอีเมล 📧
.
ดูรายละเอียดเพิ่มเติม  https://bit.ly/33e8Wsg   
 
#แบงก์ชาติ #FinTech #DigitalTransformation #BFF2020 #4เหตุผลที่ไม่ควรพลาด #ลงทะเบียนฟรี",273.0,435
14/09/20 21:00,"ต้อง​ทำให้​ป​ช​ช.เข้าถึง net
  ราคา​ถูก..ขนาด​เรา​คน​ทำ​งาน..เรา​ใช้​เรา​เอง​ยัง​ว่า​แพง​เลย",0.0,92
14/09/20 21:12,ขอให้ทำเพื่อประชาชนและธุรกิจรายย่อยที่เงินทุนน้อยแบบจริงจัง ...เป็นที่พึ่งของคนยากลำบากในช่วงนี้.. ขอให้เป็นรูปธรรมที่จับต้องได้...ปชช.จะจดจำคุณอยู่ในใจเลยคะ,0.0,157
14/09/20 21:38,Nicharat Nanthachaiyaluk,0.0,24
15/09/20 07:47,บัตร​กด​เงินสด​ทำได้​ไหม,0.0,24
15/09/20 15:55,"ผม​ไป​ติดต่อ เรื่อง รวม​หนี้
  ธนาคาร​บอก​ไม่​เข้า​ร่วม งง แบ็งชาติ ออก​โน​โย​บาย​มา​แล้ว
  ขอ​ถาม​ติดต่อ​ใคร​ดี",0.0,112
15/09/20 16:59,มี live ไหม​คะ,0.0,14
15/09/20 18:30,"ช​รัมย์ จีน​ประชา
  ติดต่อ​ศูนย์​คุ้มครอง​ผู้​ใช้​บริการ​ทางการ​เงิน​ของ​แบงก์​ชาติ โทร.1213
  เลย​ค่ะ",0.0,102
15/09/20 19:10,ครับ ขอบคุณ,0.0,11
15/09/20 21:00,"📣 หลักสูตรใหม่มาแล้ว❗ความรู้ดีๆจาก e-academy มาเสิร์ฟความรู้ให้ทุกท่านได้เรียนฟรีครับ‼️
.
👉พบกับความรู้หลักสูตรการบริหารความเสี่ยงจากอัตราแลกเปลี่ยน (Foreign Exchange Risk Management) 💱 ซึ่งเป็นหลักสูตรที่กรมส่งเสริมการค้าระหว่างประเทศกับแบงก์ชาติร่วมกันจัดทำ เพื่อให้ความรู้แก่ผู้ประกอบการเกี่ยวกับความไม่แน่นอนของอัตราแลกเปลี่ยนที่เป็นความเสี่ยงทางธุรกิจที่ผู้ประกอบธุรกิจนำเข้า-ส่งออกจะต้องเผชิญอยู่เสมอ และเป็นปัจจัยสำคัญที่จะส่งผลต่อรายได้ของผู้ประกอบธุรกิจการค้าระหว่างประเทศ ที่จะทำให้เกิดกำไรขาดทุนได้โดยที่ไม่ได้มีการคาดการณ์ไว้ 
.
💥อย่ารอช้ามาเพิ่มความรู้และเข้าเรียนฟรีได้เลยที่ 💻 https://e-academy.ditp.go.th/course/NEF012",1300.0,634
15/09/20 21:04,เปลี่ยน เส้นทาง อีก,0.0,19
15/09/20 21:12,ขอบคุณ​ครับ กำลัง​สนใจ​เลย,0.0,26
15/09/20 21:22,"สนใจ​มาก​ครับ
  สมัคร​เข้าไป​เรียน​รู้​มี​เงื่อนไข​อะไร​หรือ​เปล่า​ครับ",0.0,71
15/09/20 21:30,Nookhwan Naja,0.0,13
15/09/20 21:31,"Nontaleebut Panupong เปิด​ให้​เรียน​ฟรี​ครับ
  เรียน​จบ​แล้ว​มี​ประกาศนียบัตร​ให้​ด้วย​ครับ",0.0,91
15/09/20 21:32,น่าสนใจมาก ขอให้ ผู้ประกอบกิจการ การค้าระหว่างประเทศ ธุรกิจบริการ นำเข้า ส่งออก ท่องเที่ยว โรงแรม การบิน ฯลฯ ... ได้ศึกษา หาความรู้  เพื่อความสำเร็จ ในการบริหารการเงิน การตลาด การขาย จัดการ จัดซื้อ จัดจ้าง ด้วยเสมอ ... ,0.0,219
15/09/20 21:33,Leemee NP เข้า​ไม่​ได้อ่ะ,0.0,25
15/09/20 21:35,"Nookhwan Naja
  https://e-academy.ditp.go.th/course/NEF012?fbclid=IwAR3eyh6tzQ49946Q6ohX9XvjaiXTEdauBZkNZYEGK-vwUfD82xueLpWqDmk",0.0,127
15/09/20 21:36,เปิด​แล้ว​ลอง​ค​ลิ​ก​ข้าง​ข้าง​กล่อง​ข้อความ​น่า​จะ​ได้​เรา​ก็​เป็น,0.0,67
15/09/20 21:47,Chaimongkol Churee,0.0,18
15/09/20 21:49,Sumit Smith Sachdeva ขอบคุณ​ครับ,0.0,32
15/09/20 22:15,ชอบ​เรียน​รู้ สนใจ​สมัคร​ครับ,0.0,29
